"Source","Target","start","end"
6,7,94.3555555555556,94.3666666666667
6,7,94.6222222222222,94.6277777777778
5,68,18.0388888888889,18.0444444444444
5,48,18.1444444444444,18.1555555555556
5,48,20.45,20.4666666666667
5,48,20.9944444444444,21
5,48,22.6722222222222,22.6777777777778
5,48,23.6222222222222,23.6277777777778
5,48,23.6388888888889,23.65
5,48,23.6555555555556,23.6777777777778
5,48,51.1611111111111,51.1666666666667
5,48,51.1722222222222,51.1777777777778
5,48,51.1833333333333,51.1944444444444
5,48,51.2,51.2055555555556
5,48,90.6777777777778,90.6833333333333
5,48,90.6888888888889,90.7111111111111
5,48,90.7222222222222,90.7444444444444
5,48,90.75,90.7611111111111
5,48,90.8,90.8111111111111
5,48,90.8166666666667,90.8222222222222
5,48,90.8666666666667,90.8722222222222
5,48,90.9,90.9277777777778
7,20,18.2,18.2166666666667
7,20,19.4944444444444,19.5
7,20,20.6388888888889,20.6444444444444
7,20,23.5166666666667,23.5222222222222
7,20,23.5277777777778,23.5333333333333
7,20,23.55,23.5555555555556
7,20,23.5611111111111,23.5722222222222
7,20,43.5833333333333,43.5888888888889
7,20,43.6055555555556,43.6222222222222
7,20,45.2944444444444,45.3
7,20,47.2777777777778,47.2833333333333
7,20,67.8833333333333,67.8888888888889
7,20,67.9,67.9055555555556
7,20,70.1777777777778,70.1833333333333
7,20,70.2277777777778,70.2333333333333
7,20,72.7222222222222,72.7277777777778
7,20,72.7333333333333,72.7388888888889
7,20,89.8611111111111,89.8666666666667
7,20,90.0555555555556,90.0611111111111
7,20,90.9388888888889,90.95
7,20,91.1166666666667,91.1444444444444
7,20,91.5166666666667,91.5222222222222
7,20,95.7,95.7111111111111
7,20,95.7444444444444,95.7555555555556
7,20,95.7722222222222,95.7833333333333
7,20,95.8111111111111,95.8166666666667
7,27,18.2666666666667,18.2722222222222
7,27,18.2777777777778,18.2888888888889
7,27,18.2944444444444,18.3
7,27,18.3166666666667,18.3222222222222
7,27,18.5722222222222,18.5777777777778
7,27,19.0222222222222,19.0388888888889
7,27,19.0444444444444,19.0666666666667
7,27,19.0722222222222,19.0833333333333
7,27,19.0888888888889,19.1222222222222
7,27,19.1333333333333,19.1666666666667
7,27,19.2111111111111,19.2444444444444
7,27,19.2944444444444,19.3111111111111
7,27,19.3222222222222,19.3277777777778
7,27,19.3333333333333,19.3388888888889
7,27,19.3611111111111,19.4
7,27,19.4277777777778,19.4611111111111
7,27,19.6055555555556,19.6111111111111
7,27,19.6166666666667,19.6277777777778
7,27,19.6388888888889,19.6666666666667
7,27,19.7222222222222,19.7444444444444
7,27,19.75,19.7555555555556
7,27,19.7777777777778,19.7888888888889
7,27,19.7944444444444,19.8222222222222
7,27,19.8333333333333,19.8444444444444
7,27,19.85,19.8611111111111
7,27,19.8666666666667,19.9333333333333
7,27,19.9444444444444,19.9666666666667
7,27,19.9722222222222,19.9777777777778
7,27,19.9888888888889,20.0111111111111
7,27,20.0166666666667,20.0277777777778
7,27,20.0388888888889,20.0444444444444
7,27,20.0555555555556,20.0666666666667
7,27,20.0944444444444,20.1055555555556
7,27,20.1111111111111,20.1222222222222
7,27,20.4333333333333,20.4388888888889
7,27,20.9,20.9166666666667
7,27,20.9555555555556,20.9611111111111
7,27,21.3111111111111,21.3166666666667
7,27,21.3888888888889,21.4055555555556
7,27,21.4777777777778,21.4833333333333
7,27,21.4944444444444,21.5277777777778
7,27,21.5444444444444,21.5666666666667
7,27,21.5777777777778,21.5888888888889
7,27,22.1111111111111,22.1333333333333
7,27,22.1444444444444,22.1666666666667
7,27,22.1722222222222,22.1944444444444
7,27,22.2055555555556,22.2611111111111
7,27,22.2777777777778,22.2888888888889
7,27,22.2944444444444,22.3055555555556
7,27,22.3111111111111,22.3277777777778
7,27,22.3333333333333,22.3388888888889
7,27,22.3444444444444,22.35
7,27,22.3555555555556,22.3666666666667
7,27,22.3777777777778,22.3833333333333
7,27,22.3944444444444,22.4
7,27,22.5055555555556,22.5111111111111
7,27,22.5666666666667,22.6
7,27,22.6055555555556,22.6111111111111
7,27,22.6166666666667,22.65
7,27,22.6611111111111,22.6833333333333
7,27,22.6888888888889,22.6944444444444
7,27,22.7111111111111,22.7277777777778
7,27,22.8277777777778,22.8388888888889
7,27,23.05,23.0722222222222
7,27,23.0888888888889,23.1
7,27,23.1055555555556,23.1277777777778
7,27,23.1555555555556,23.1611111111111
7,27,23.3555555555556,23.3722222222222
7,27,23.4277777777778,23.4388888888889
7,27,23.4666666666667,23.4722222222222
7,27,23.4777777777778,23.4833333333333
7,27,23.4888888888889,23.4944444444444
7,27,23.5277777777778,23.5333333333333
7,27,23.6,23.6055555555556
7,27,23.6111111111111,23.6166666666667
7,27,23.6222222222222,23.6277777777778
7,27,23.6833333333333,23.7222222222222
7,27,23.7888888888889,23.8277777777778
7,27,23.8388888888889,23.8777777777778
7,27,23.8888888888889,23.9888888888889
7,27,23.9944444444444,24.0055555555556
7,27,24.0222222222222,24.0277777777778
7,27,24.0666666666667,24.0722222222222
7,27,24.0777777777778,24.0888888888889
7,27,24.1111111111111,24.1333333333333
7,27,24.2,24.2222222222222
7,27,24.2277777777778,24.2444444444444
7,27,24.2722222222222,24.2777777777778
7,27,24.4777777777778,24.4944444444444
7,27,24.5055555555556,24.5222222222222
7,27,24.55,24.5611111111111
7,27,24.5722222222222,24.5777777777778
7,27,24.7555555555556,24.7611111111111
7,27,24.8166666666667,24.8277777777778
7,27,24.8444444444444,24.8666666666667
7,27,25.0055555555556,25.0111111111111
7,27,41.8222222222222,41.9388888888889
7,27,41.95,41.9666666666667
7,27,41.9888888888889,42.0111111111111
7,27,42.0777777777778,42.0888888888889
7,27,42.1055555555556,42.1111111111111
7,27,42.5166666666667,42.5222222222222
7,27,42.65,42.6611111111111
7,27,42.6722222222222,42.6777777777778
7,27,42.6944444444444,42.7
7,27,42.7444444444444,42.7722222222222
7,27,42.8722222222222,42.8833333333333
7,27,42.9,42.9111111111111
7,27,42.9222222222222,42.9277777777778
7,27,42.9444444444444,42.9555555555556
7,27,43.1,43.1055555555556
7,27,43.1333333333333,43.1722222222222
7,27,43.1777777777778,43.1944444444444
7,27,43.2,43.2166666666667
7,27,43.2333333333333,43.2388888888889
7,27,43.2444444444444,43.25
7,27,43.2666666666667,43.3111111111111
7,27,43.3166666666667,43.3833333333333
7,27,43.3888888888889,43.4055555555556
7,27,43.4111111111111,43.4166666666667
7,27,43.4222222222222,43.5
7,27,43.5055555555556,43.5777777777778
7,27,43.5833333333333,43.5888888888889
7,27,43.5944444444444,43.6
7,27,43.6055555555556,43.6166666666667
7,27,43.6222222222222,43.6555555555556
7,27,43.7222222222222,43.7277777777778
7,27,44.1444444444444,44.1611111111111
7,27,44.75,44.7555555555556
7,27,44.8444444444444,44.8611111111111
7,27,44.9277777777778,44.9333333333333
7,27,45.3555555555556,45.3944444444444
7,27,45.4166666666667,45.4222222222222
7,27,45.4277777777778,45.4333333333333
7,27,45.4666666666667,45.4722222222222
7,27,45.4777777777778,45.4833333333333
7,27,45.4944444444444,45.5
7,27,45.7388888888889,45.7444444444444
7,27,45.7611111111111,45.7666666666667
7,27,45.7722222222222,45.7888888888889
7,27,45.7944444444444,45.8
7,27,45.8388888888889,45.8444444444444
7,27,45.8555555555556,45.8611111111111
7,27,45.8833333333333,45.8888888888889
7,27,45.9944444444444,46
7,27,46.0055555555556,46.0111111111111
7,27,46.0166666666667,46.0277777777778
7,27,46.0333333333333,46.0555555555556
7,27,46.0833333333333,46.0888888888889
7,27,46.0944444444444,46.1055555555556
7,27,46.1222222222222,46.1277777777778
7,27,46.1777777777778,46.1888888888889
7,27,46.1944444444444,46.2
7,27,46.2333333333333,46.2555555555556
7,27,46.2611111111111,46.2722222222222
7,27,46.2833333333333,46.3166666666667
7,27,46.6611111111111,46.6666666666667
7,27,47.2,47.2055555555556
7,27,47.2555555555556,47.2666666666667
7,27,47.2833333333333,47.2888888888889
7,27,47.2944444444444,47.3166666666667
7,27,47.3555555555556,47.3666666666667
7,27,47.4388888888889,47.45
7,27,47.4555555555556,47.4888888888889
7,27,47.5,47.5166666666667
7,27,47.5944444444444,47.6111111111111
7,27,47.7166666666667,47.7222222222222
7,27,47.7444444444444,47.7777777777778
7,27,47.8111111111111,47.8222222222222
7,27,47.8277777777778,47.8333333333333
7,27,47.8611111111111,47.9055555555556
7,27,47.9388888888889,47.9444444444444
7,27,47.9722222222222,47.9944444444444
7,27,48.0055555555556,48.0555555555556
7,27,48.0833333333333,48.0944444444444
7,27,48.1055555555556,48.1222222222222
7,27,48.1666666666667,48.1722222222222
7,27,48.1777777777778,48.1888888888889
7,27,48.2055555555556,48.2222222222222
7,27,48.5333333333333,48.5388888888889
7,27,48.7166666666667,48.7222222222222
7,27,48.7944444444444,48.8
7,27,48.8333333333333,48.8444444444444
7,27,48.8833333333333,48.9111111111111
7,27,48.9222222222222,48.9277777777778
7,27,48.9388888888889,48.9777777777778
7,27,48.9944444444444,49.0055555555556
5,27,18.3,18.3055555555556
5,27,18.3777777777778,18.3944444444444
5,27,18.4055555555556,18.4111111111111
5,27,18.4277777777778,18.4333333333333
5,27,18.4388888888889,18.4444444444444
5,27,18.4722222222222,18.4777777777778
5,27,18.5111111111111,18.5166666666667
5,27,18.55,18.5555555555556
5,27,18.7055555555556,18.7111111111111
5,27,18.7722222222222,18.7833333333333
5,27,18.8,18.8055555555556
5,27,18.8166666666667,18.8222222222222
5,27,18.8555555555556,18.8611111111111
5,27,18.8833333333333,18.8888888888889
5,27,18.9333333333333,18.9388888888889
5,27,18.9833333333333,18.9888888888889
5,27,19,19.0166666666667
5,27,19.0388888888889,19.0611111111111
5,27,19.1,19.1166666666667
5,27,19.2222222222222,19.2277777777778
5,27,19.3,19.3055555555556
5,27,19.35,19.3611111111111
5,27,19.4277777777778,19.4555555555556
5,27,19.4666666666667,19.4777777777778
5,27,19.4944444444444,19.5111111111111
5,27,19.5777777777778,19.5833333333333
5,27,19.6388888888889,19.6666666666667
5,27,19.8055555555556,19.8111111111111
5,27,19.8555555555556,19.8833333333333
5,27,19.9611111111111,19.9666666666667
5,27,20.0555555555556,20.0722222222222
5,27,20.0888888888889,20.1
5,27,20.1055555555556,20.1166666666667
5,27,20.1222222222222,20.1277777777778
5,27,20.5333333333333,20.5444444444444
5,27,20.5555555555556,20.5611111111111
5,27,20.8722222222222,20.8833333333333
5,27,21.0277777777778,21.0333333333333
5,27,21.4111111111111,21.4166666666667
5,27,21.5,21.5277777777778
5,27,21.7222222222222,21.7388888888889
5,27,21.7555555555556,21.7611111111111
5,27,21.7777777777778,21.7888888888889
5,27,21.7944444444444,21.8
5,27,21.8166666666667,21.8388888888889
5,27,21.8444444444444,21.8611111111111
5,27,21.8666666666667,21.8722222222222
5,27,21.8777777777778,21.8944444444444
5,27,21.9,21.9055555555556
5,27,21.9166666666667,21.9222222222222
5,27,21.9944444444444,22
5,27,22.0055555555556,22.0166666666667
5,27,22.0388888888889,22.05
5,27,22.2444444444444,22.25
5,27,22.3277777777778,22.3444444444444
5,27,22.35,22.3555555555556
5,27,22.5111111111111,22.5166666666667
5,27,22.5444444444444,22.5555555555556
5,27,22.5666666666667,22.5722222222222
5,27,22.5888888888889,22.6111111111111
5,27,22.6222222222222,22.6277777777778
5,27,22.6555555555556,22.6611111111111
5,27,22.6722222222222,22.6833333333333
5,27,22.6944444444444,22.7
5,27,22.7222222222222,22.7277777777778
5,27,23.05,23.0666666666667
5,27,23.1055555555556,23.1277777777778
5,27,23.35,23.3611111111111
5,27,23.3888888888889,23.4
5,27,23.4055555555556,23.4222222222222
5,27,23.4388888888889,23.4444444444444
5,27,23.4888888888889,23.5055555555556
5,27,23.5444444444444,23.5666666666667
5,27,23.5888888888889,23.5944444444444
5,27,23.6055555555556,23.6166666666667
5,27,23.7,23.7055555555556
5,27,23.8055555555556,23.8222222222222
5,27,23.8277777777778,23.85
5,27,23.8611111111111,23.8666666666667
5,27,23.8888888888889,23.9
5,27,24,24.0111111111111
5,27,24.0166666666667,24.05
5,27,24.0555555555556,24.0722222222222
5,27,24.0777777777778,24.1
5,27,24.1055555555556,24.1111111111111
5,27,24.1222222222222,24.1388888888889
5,27,24.15,24.1555555555556
5,27,24.1888888888889,24.1944444444444
5,27,24.2111111111111,24.2166666666667
5,27,24.2444444444444,24.25
5,27,24.2611111111111,24.2666666666667
5,27,24.2777777777778,24.2888888888889
5,27,24.3111111111111,24.3166666666667
5,27,24.4166666666667,24.4222222222222
5,27,24.5166666666667,24.5222222222222
5,27,24.5611111111111,24.5777777777778
5,27,24.6833333333333,24.6888888888889
5,27,24.7666666666667,24.7722222222222
5,27,24.7944444444444,24.8222222222222
5,27,24.8333333333333,24.8388888888889
5,27,24.9,24.9055555555556
5,27,24.95,24.9722222222222
5,27,24.9833333333333,24.9888888888889
5,27,25.0611111111111,25.0666666666667
5,27,25.0833333333333,25.0888888888889
5,27,25.4,25.4222222222222
5,27,25.4333333333333,25.45
5,27,25.4555555555556,25.4666666666667
5,27,48.7277777777778,48.7333333333333
5,27,48.7444444444444,48.7888888888889
5,27,48.7944444444444,48.8055555555556
5,27,48.8277777777778,48.8555555555556
5,27,48.8611111111111,48.8722222222222
5,27,48.9055555555556,48.9111111111111
5,27,48.9222222222222,48.9277777777778
5,27,48.9333333333333,48.95
5,27,48.9555555555556,48.9666666666667
5,27,48.9944444444444,49.0055555555556
5,27,49.0666666666667,49.0777777777778
5,27,49.1333333333333,49.1388888888889
6,27,18.3111111111111,18.3166666666667
6,27,18.4277777777778,18.4555555555556
6,27,19.1444444444444,19.15
6,27,19.1666666666667,19.1722222222222
6,27,19.2888888888889,19.2944444444444
6,27,19.4277777777778,19.4333333333333
6,27,19.7388888888889,19.75
6,27,20.8722222222222,20.8944444444444
6,27,21.3888888888889,21.3944444444444
6,27,21.6888888888889,21.7
6,27,21.7055555555556,21.7166666666667
6,27,21.7222222222222,21.7444444444444
6,27,22,22.0055555555556
6,27,22.0666666666667,22.0722222222222
6,27,22.7222222222222,22.7277777777778
6,27,22.8111111111111,22.8333333333333
6,27,23.0277777777778,23.05
6,27,23.4722222222222,23.4777777777778
6,27,23.4833333333333,23.4888888888889
6,27,24.1888888888889,24.1944444444444
6,27,24.2444444444444,24.25
6,27,24.3166666666667,24.3222222222222
6,27,24.3277777777778,24.3388888888889
6,27,24.3444444444444,24.35
6,27,24.3611111111111,24.3666666666667
6,27,24.3833333333333,24.4
6,27,24.4111111111111,24.4222222222222
6,27,24.4388888888889,24.4888888888889
6,27,24.5055555555556,24.5111111111111
6,27,25.0444444444444,25.0722222222222
6,27,25.0833333333333,25.0888888888889
6,27,25.4055555555556,25.4111111111111
27,37,18.3111111111111,18.3166666666667
27,37,18.4333333333333,18.4555555555556
27,37,19.1666666666667,19.1722222222222
27,37,20.4666666666667,20.4722222222222
27,37,20.8777777777778,20.9
27,37,21.3555555555556,21.3666666666667
27,37,21.6888888888889,21.7333333333333
27,37,22.0722222222222,22.0777777777778
27,37,23.0055555555556,23.0555555555556
27,37,24.2,24.2166666666667
27,37,24.2333333333333,24.2555555555556
27,37,24.2666666666667,24.2722222222222
27,37,24.3111111111111,24.3166666666667
27,37,24.3277777777778,24.3555555555556
27,37,24.3666666666667,24.3722222222222
27,37,24.3888888888889,24.4055555555556
27,37,24.4111111111111,24.4166666666667
27,37,24.4333333333333,24.4722222222222
27,37,24.4777777777778,24.5055555555556
27,37,24.5222222222222,24.5277777777778
27,37,25.0611111111111,25.0666666666667
27,37,25.0722222222222,25.0888888888889
27,37,25.0944444444444,25.1
27,37,41.8055555555556,41.8111111111111
27,37,41.8166666666667,41.8222222222222
27,37,41.9333333333333,41.9388888888889
27,37,42.0611111111111,42.0666666666667
27,37,42.9222222222222,42.9277777777778
27,37,43.0722222222222,43.0833333333333
27,37,43.1,43.1055555555556
27,37,43.2055555555556,43.2111111111111
27,37,43.6222222222222,43.6333333333333
27,37,43.6444444444444,43.6611111111111
27,37,43.9611111111111,43.9666666666667
27,37,44.5777777777778,44.5833333333333
27,37,44.8777777777778,44.8833333333333
27,37,44.9222222222222,44.9277777777778
27,37,44.9333333333333,44.9611111111111
27,37,44.9666666666667,44.9777777777778
27,37,44.9833333333333,45.0055555555556
27,37,45.0111111111111,45.1277777777778
27,37,45.1388888888889,45.1444444444444
27,37,45.4055555555556,45.4166666666667
27,37,45.4666666666667,45.4722222222222
27,37,45.4777777777778,45.4833333333333
27,37,45.5055555555556,45.5166666666667
27,37,45.5277777777778,45.5333333333333
27,37,45.5611111111111,45.5666666666667
27,37,45.5722222222222,45.5777777777778
27,37,45.6111111111111,45.6166666666667
27,37,45.8277777777778,45.8388888888889
27,37,46.0611111111111,46.0666666666667
27,37,46.0833333333333,46.0888888888889
27,37,46.6833333333333,46.6888888888889
27,37,47.2333333333333,47.2388888888889
27,37,47.3388888888889,47.3444444444444
27,37,47.3777777777778,47.3833333333333
27,37,47.3944444444444,47.4055555555556
27,37,47.6166666666667,47.6222222222222
27,37,47.6611111111111,47.6666666666667
27,37,47.7,47.7055555555556
27,37,47.9277777777778,47.9333333333333
27,37,48.95,48.9833333333333
27,37,49.0722222222222,49.1388888888889
7,40,18.3277777777778,18.3388888888889
7,40,22.5611111111111,22.5666666666667
7,40,42.8888888888889,42.8944444444444
7,40,43.6888888888889,43.7055555555556
7,40,43.7111111111111,43.7222222222222
7,40,43.7388888888889,43.7666666666667
7,40,43.7722222222222,43.7777777777778
7,40,43.7888888888889,43.7944444444444
7,40,43.8,43.8166666666667
7,40,43.8222222222222,43.8333333333333
7,40,43.8388888888889,43.8444444444444
7,40,43.8555555555556,43.8722222222222
7,40,43.8777777777778,43.8833333333333
7,40,43.8944444444444,43.9055555555556
7,40,43.9611111111111,43.9666666666667
7,40,43.9722222222222,44.0111111111111
7,40,44.0611111111111,44.0666666666667
7,40,44.0722222222222,44.0777777777778
7,40,44.0833333333333,44.1
7,40,44.1111111111111,44.1166666666667
7,40,44.5444444444444,44.55
7,40,47.3166666666667,47.3611111111111
7,68,18.3333333333333,18.3388888888889
7,68,42.9,42.9055555555556
27,69,18.3666666666667,18.3833333333333
27,69,18.3888888888889,18.3944444444444
27,69,18.4,18.4111111111111
27,69,18.4166666666667,18.45
27,69,18.4555555555556,18.4777777777778
27,69,18.4888888888889,18.5111111111111
27,69,18.5277777777778,18.5388888888889
27,69,18.5444444444444,18.6944444444444
27,69,23.4222222222222,23.4277777777778
27,69,42.1222222222222,42.1444444444444
27,69,42.15,42.1722222222222
27,69,42.1777777777778,42.2833333333333
27,69,42.2888888888889,42.3
27,69,44.1222222222222,44.1277777777778
7,51,18.4222222222222,18.4333333333333
7,51,19.6111111111111,19.6166666666667
7,51,23.5,23.5166666666667
7,51,43.0666666666667,43.1
7,51,69.0277777777778,69.0333333333333
7,51,69.6333333333333,69.6444444444444
7,51,91.1,91.1444444444444
7,41,18.4388888888889,18.4444444444444
7,41,45.2944444444444,45.3
7,41,45.4666666666667,45.4722222222222
7,41,47.4277777777778,47.4333333333333
7,41,47.5222222222222,47.5277777777778
7,41,47.5388888888889,47.5444444444444
7,41,47.5555555555556,47.5611111111111
7,49,18.4444444444444,18.45
7,49,19.4111111111111,19.4166666666667
7,49,19.6055555555556,19.6111111111111
7,49,21.0111111111111,21.0888888888889
7,49,21.1055555555556,21.1166666666667
7,49,21.1222222222222,21.1944444444444
7,49,21.2722222222222,21.2833333333333
7,49,22.9722222222222,22.9888888888889
7,49,23.0055555555556,23.0222222222222
7,49,23.0277777777778,23.0444444444444
7,49,48.5777777777778,48.5944444444444
7,49,48.6166666666667,48.6222222222222
7,49,48.6277777777778,48.6388888888889
7,49,48.6444444444444,48.65
7,49,48.6555555555556,48.6611111111111
7,49,48.6666666666667,48.6833333333333
7,49,48.6944444444444,48.7
7,49,69.3666666666667,69.3722222222222
7,49,69.3833333333333,69.3888888888889
7,49,69.4055555555556,69.4166666666667
7,49,69.4444444444444,69.45
7,49,69.5111111111111,69.5166666666667
7,49,90.4777777777778,90.4944444444444
7,49,90.7722222222222,90.7944444444445
7,49,90.8,90.8055555555556
7,49,90.8111111111111,90.8222222222222
7,49,90.8388888888889,90.8444444444444
7,49,90.85,90.8611111111111
7,49,90.8722222222222,90.8833333333333
7,49,90.9055555555556,90.9111111111111
7,49,90.9277777777778,90.9333333333333
7,49,95.4111111111111,95.4277777777778
7,49,95.4333333333333,95.4388888888889
7,49,95.4444444444444,95.4555555555555
7,49,95.4611111111111,95.4666666666667
7,49,95.4722222222222,95.4777777777778
7,49,95.4833333333333,95.5
7,49,95.5111111111111,95.5277777777778
7,49,95.55,95.5555555555556
7,49,95.5944444444444,95.6
7,49,95.6277777777778,95.6388888888889
7,70,18.4555555555556,18.4611111111111
7,70,23.1055555555556,23.1166666666667
7,70,23.1222222222222,23.1277777777778
7,70,23.1333333333333,23.15
20,32,18.4666666666667,18.4722222222222
37,48,18.4944444444444,18.5
37,48,18.7277777777778,18.7611111111111
37,48,18.7833333333333,18.7944444444444
37,48,18.8,18.8166666666667
37,48,18.8222222222222,18.8388888888889
37,48,18.9611111111111,18.9722222222222
37,48,18.9777777777778,18.9888888888889
37,48,19.0166666666667,19.0277777777778
37,48,19.0666666666667,19.0777777777778
37,48,19.1,19.1055555555556
37,48,19.1277777777778,19.1555555555556
37,48,23.2333333333333,23.2611111111111
37,48,23.2888888888889,23.3055555555556
37,48,44.2166666666667,44.2333333333333
37,48,44.25,44.2555555555556
37,48,44.2611111111111,44.2666666666667
37,48,44.3444444444444,44.35
37,48,44.3722222222222,44.3777777777778
37,48,44.3888888888889,44.4055555555556
37,48,48.1777777777778,48.1888888888889
37,48,48.2,48.2055555555556
37,48,48.2277777777778,48.2333333333333
37,48,48.25,48.2555555555556
37,48,48.8388888888889,48.8555555555556
37,48,67.7888888888889,67.7944444444445
37,48,67.8222222222222,67.8333333333333
37,48,67.85,67.8666666666667
37,48,67.9611111111111,67.9666666666667
37,48,68.0222222222222,68.0277777777778
37,48,68.0333333333333,68.0388888888889
37,48,68.05,68.0611111111111
37,48,69.3333333333333,69.3388888888889
37,48,69.4055555555556,69.4166666666667
37,48,69.4222222222222,69.4388888888889
37,48,69.4611111111111,69.4666666666667
37,48,70.3944444444444,70.4111111111111
37,48,70.4333333333333,70.4555555555555
37,48,70.4611111111111,70.4666666666667
37,48,70.4833333333333,70.5055555555556
37,48,71.85,71.8611111111111
37,48,71.9555555555555,71.9833333333333
37,48,90.3888888888889,90.3944444444444
37,48,90.4111111111111,90.4166666666667
37,48,90.4444444444444,90.4555555555555
37,48,90.5222222222222,90.5388888888889
37,48,90.5444444444445,90.5611111111111
37,48,90.6222222222222,90.6277777777778
37,48,90.6333333333333,90.6444444444444
37,48,90.6555555555556,90.6611111111111
37,48,93.1888888888889,93.1944444444444
37,48,94.9222222222222,94.9277777777778
7,47,18.5,18.5055555555556
37,66,18.5,18.5055555555556
37,66,18.5277777777778,18.5333333333333
37,66,18.6777777777778,18.6833333333333
37,66,18.6888888888889,18.6944444444444
7,48,18.5166666666667,18.5222222222222
7,48,20.1277777777778,20.1333333333333
7,48,20.3055555555556,20.3111111111111
7,48,20.3388888888889,20.3444444444444
7,48,20.3722222222222,20.3833333333333
7,48,20.3888888888889,20.4222222222222
7,48,20.4277777777778,20.4388888888889
7,48,20.4444444444444,20.45
7,48,23.6333333333333,23.6388888888889
7,48,23.6555555555556,23.6611111111111
7,48,23.6666666666667,23.6833333333333
7,48,44.2055555555556,44.2111111111111
7,48,44.2222222222222,44.2277777777778
7,48,44.2444444444444,44.25
7,48,44.2777777777778,44.2833333333333
7,48,44.3166666666667,44.3555555555556
7,48,44.3666666666667,44.3722222222222
7,48,44.4,44.4277777777778
7,48,44.4333333333333,44.4833333333333
7,48,44.4888888888889,44.4944444444444
7,48,44.5111111111111,44.5166666666667
7,48,44.5833333333333,44.5888888888889
7,48,44.6333333333333,44.6444444444444
7,48,44.6666666666667,44.6722222222222
7,48,44.7166666666667,44.7555555555556
7,48,44.7611111111111,44.8222222222222
7,48,44.8277777777778,44.8333333333333
7,48,47.6388888888889,47.6444444444444
7,48,47.6555555555556,47.6666666666667
7,48,66.1333333333333,66.1444444444444
7,48,66.1833333333333,66.1944444444444
7,48,66.2277777777778,66.3111111111111
7,48,66.3277777777778,66.4777777777778
7,48,66.4833333333333,66.4888888888889
7,48,66.5222222222222,66.5333333333333
7,48,66.5444444444445,66.55
7,48,66.6277777777778,66.6333333333333
7,48,66.6611111111111,66.6666666666667
7,48,66.7222222222222,66.7277777777778
7,48,66.7611111111111,66.7666666666667
7,48,67.0611111111111,67.0944444444444
7,48,94.0555555555556,94.0611111111111
7,48,94.0833333333333,94.0944444444444
7,48,94.25,94.2611111111111
27,45,18.5333333333333,18.5388888888889
27,45,18.5611111111111,18.5666666666667
27,45,18.5888888888889,18.5944444444444
27,45,18.6,18.6055555555556
27,45,18.6444444444444,18.65
27,45,18.6777777777778,18.6833333333333
27,45,21.6888888888889,21.7
27,45,21.7055555555556,21.7388888888889
27,45,21.9722222222222,21.9833333333333
27,45,21.9944444444444,22.0111111111111
27,45,22.75,22.7611111111111
27,45,22.8166666666667,22.8222222222222
27,45,22.8277777777778,22.8333333333333
27,45,22.9722222222222,22.9777777777778
27,45,23.3666666666667,23.3722222222222
27,45,23.3944444444444,23.4
27,45,23.4166666666667,23.4222222222222
27,45,23.4444444444444,23.45
27,45,23.4666666666667,23.4722222222222
27,45,23.4777777777778,23.4888888888889
27,45,42.1722222222222,42.1777777777778
27,45,42.2111111111111,42.2166666666667
27,45,42.2222222222222,42.2333333333333
27,45,42.2555555555556,42.2666666666667
27,45,42.9333333333333,42.9611111111111
27,45,42.9666666666667,42.9944444444444
27,45,44.1388888888889,44.15
27,45,44.5666666666667,44.5722222222222
27,45,46.0111111111111,46.0166666666667
27,45,46.0555555555556,46.0611111111111
27,45,47.2888888888889,47.3111111111111
27,45,47.3277777777778,47.4
27,45,47.6166666666667,47.6222222222222
27,45,47.65,47.6555555555556
6,48,18.5555555555556,18.5611111111111
6,48,18.5944444444444,18.6
6,48,18.6833333333333,18.6888888888889
6,48,18.8,18.8111111111111
6,48,18.8333333333333,18.8555555555556
6,48,18.8666666666667,18.8722222222222
6,48,18.8944444444444,18.9
6,48,18.9166666666667,18.9388888888889
6,48,18.9444444444444,18.9555555555556
6,48,18.9833333333333,18.9944444444444
6,48,19.0055555555556,19.0222222222222
6,48,19.0388888888889,19.0611111111111
6,48,19.0722222222222,19.1277777777778
6,48,19.1333333333333,19.1444444444444
6,48,19.1555555555556,19.1777777777778
6,48,23.1833333333333,23.1888888888889
6,48,23.2,23.2055555555556
6,48,23.2222222222222,23.2333333333333
6,48,23.25,23.2611111111111
6,48,23.2666666666667,23.2722222222222
7,17,18.5611111111111,18.5666666666667
7,17,18.6166666666667,18.6222222222222
7,17,19.0444444444444,19.0555555555556
7,17,19.2166666666667,19.2222222222222
7,17,19.2277777777778,19.2333333333333
7,17,19.4611111111111,19.4666666666667
7,17,21.3888888888889,21.4055555555556
7,17,22.4833333333333,22.4888888888889
7,17,22.4944444444444,22.5
7,17,22.5111111111111,22.5166666666667
7,17,22.5388888888889,22.5444444444444
7,17,22.7166666666667,22.7222222222222
7,17,22.8944444444444,22.9
7,17,22.9888888888889,22.9944444444444
7,17,23.3555555555556,23.3833333333333
7,17,23.3888888888889,23.3944444444444
7,17,23.4,23.4166666666667
7,17,24.2222222222222,24.2333333333333
7,17,24.2722222222222,24.2777777777778
7,17,24.4777777777778,24.5
7,17,24.9,24.9111111111111
7,17,45.8055555555556,45.8111111111111
7,17,45.8222222222222,45.8277777777778
7,17,45.9111111111111,45.9166666666667
7,17,46.0666666666667,46.0722222222222
7,17,46.1111111111111,46.1166666666667
7,17,46.1944444444444,46.2
